name,datum,globalno_sevanje[W/m2],t2m[°C]
CM00006_202206231810_36.jpg,2022-06-23 20:00:00,7.0,21.0
CM00006_202207112050_36.jpg,2022-07-11 22:30:00,0.0,15.9
CM00006_202206242010_36.jpg,2022-06-24 22:00:00,0.0,21.4
CM00006_202207070410_36.jpg,2022-07-07 06:00:00,46.0,17.5
CM00006_202206250150_36.jpg,2022-06-25 03:30:00,0.0,20.2
CM00006_202206280430_36.jpg,2022-06-28 06:30:00,272.0,25.7
CM00006_202207141110_36.jpg,2022-07-14 13:00:00,389.0,29.8
CM00006_202207150220_36.jpg,2022-07-15 04:00:00,0.0,18.4
CM00006_202206282300_36.jpg,2022-06-29 01:00:00,0.0,21.1
CM00006_202207170040_36.jpg,2022-07-17 02:30:00,0.0,17.7
CM00006_202207160210_36.jpg,2022-07-16 04:00:00,0.0,16.4
CM00006_202207011330_36.jpg,2022-07-01 15:30:00,688.0,33.9
CM00006_202206211310_36.jpg,2022-06-21 15:00:00,287.3,22.7
CM00006_202207140400_36.jpg,2022-07-14 06:00:00,106.0,17.2
CM00006_202207101040_36.jpg,2022-07-10 12:30:00,479.0,22.1
CM00006_202206240420_36.jpg,2022-06-24 06:00:00,77.0,18.7
CM00006_202206290500_36.jpg,2022-06-29 07:00:00,275.0,24.3
CM00006_202206281050_36.jpg,2022-06-28 12:30:00,884.0,29.1
CM00006_202206281810_36.jpg,2022-06-28 20:00:00,3.0,24.8
CM00006_202206241830_36.jpg,2022-06-24 20:30:00,0.0,21.6
CM00006_202207020800_36.jpg,2022-07-02 10:00:00,808.0,21.6
CM00006_202207160950_36.jpg,2022-07-16 11:30:00,905.0,25.2
CM00006_202206301300_36.jpg,2022-06-30 15:00:00,737.0,30.7
CM00006_202206300100_36.jpg,2022-06-30 03:00:00,0.0,22.0
CM00006_202207020630_36.jpg,2022-07-02 08:30:00,467.0,19.6
CM00006_202206230230_36.jpg,2022-06-23 04:30:00,2.0,18.7
CM00006_202206250630_36.jpg,2022-06-25 08:30:00,670.0,23.2
CM00006_202206230010_36.jpg,2022-06-23 02:00:00,0.0,18.8
CM00006_202206252100_36.jpg,2022-06-25 23:00:00,0.0,18.1
CM00006_202206252110_36.jpg,2022-06-25 23:00:00,0.0,18.1
CM00006_202207090610_36.jpg,2022-07-09 08:00:00,526.0,19.8
CM00006_202207110900_36.jpg,2022-07-11 11:00:00,435.0,19.7
CM00006_202207131450_36.jpg,2022-07-13 16:30:00,546.0,28.7
CM00006_202207040310_36.jpg,2022-07-04 05:00:00,35.0,16.6
CM00006_202206300340_36.jpg,2022-06-30 05:30:00,40.0,21.5
CM00006_202206292140_36.jpg,2022-06-29 23:30:00,0.0,23.3
CM00006_202207020650_36.jpg,2022-07-02 08:30:00,467.0,19.6
CM00006_202207060810_36.jpg,2022-07-06 10:00:00,811.0,25.4
CM00006_202207030940_36.jpg,2022-07-03 11:30:00,929.0,28.1
CM00006_202207130330_36.jpg,2022-07-13 05:30:00,48.0,13.2
CM00006_202207141800_36.jpg,2022-07-14 20:00:00,4.0,25.5
CM00006_202207180200_36.jpg,2022-07-18 04:00:00,0.0,13.2
CM00006_202206211750_36.jpg,2022-06-21 19:30:00,35.0,18.8
CM00006_202207052040_36.jpg,2022-07-05 22:30:00,0.0,18.5
CM00006_202206301650_36.jpg,2022-06-30 18:30:00,184.0,30.7
CM00006_202206282050_36.jpg,2022-06-28 22:30:00,0.0,22.7
CM00006_202206282340_36.jpg,2022-06-29 01:30:00,0.0,21.0
CM00006_202207181210_36.jpg,2022-07-18 14:00:00,861.0,28.2
CM00006_202206271230_36.jpg,2022-06-27 14:30:00,785.0,33.2
CM00006_202207020210_36.jpg,2022-07-02 04:00:00,0.0,17.3
CM00006_202207091440_36.jpg,2022-07-09 16:30:00,485.0,25.4
CM00006_202206210150_36.jpg,2022-06-21 03:30:00,0.0,16.1
CM00006_202207020740_36.jpg,2022-07-02 09:30:00,752.0,21.4
CM00006_202207080000_36.jpg,2022-07-08 02:00:00,0.0,14.4
CM00006_202206250210_36.jpg,2022-06-25 04:00:00,0.0,18.4
CM00006_202207012320_36.jpg,2022-07-02 01:00:00,0.0,20.6
CM00006_202206201100_36.jpg,2022-06-20 13:00:00,873.0,31.1
CM00006_202206250430_36.jpg,2022-06-25 06:30:00,265.0,21.3
CM00006_202207030520_36.jpg,2022-07-03 07:00:00,347.0,20.5
CM00006_202206202320_36.jpg,2022-06-21 01:00:00,0.0,17.0
CM00006_202207070620_36.jpg,2022-07-07 08:00:00,247.0,20.7
CM00006_202206291500_36.jpg,2022-06-29 17:00:00,450.0,33.3
CM00006_202206292220_36.jpg,2022-06-30 00:00:00,0.0,23.0
CM00006_202206252320_36.jpg,2022-06-26 01:00:00,0.0,17.7
CM00006_202206300310_36.jpg,2022-06-30 05:00:00,14.0,21.7
CM00006_202207061740_36.jpg,2022-07-06 19:30:00,24.0,22.7
CM00006_202207101220_36.jpg,2022-07-10 14:00:00,970.0,24.7
CM00006_202207091350_36.jpg,2022-07-09 15:30:00,374.0,23.3
CM00006_202206202100_36.jpg,2022-06-20 23:00:00,0.0,18.8
CM00006_202207121620_36.jpg,2022-07-12 18:00:00,224.0,20.0
CM00006_202206281940_36.jpg,2022-06-28 21:30:00,0.0,23.5
CM00006_202207041740_36.jpg,2022-07-04 19:30:00,18.0,26.8
CM00006_202207151020_36.jpg,2022-07-15 12:00:00,929.0,24.6
CM00006_202207110940_36.jpg,2022-07-11 11:30:00,555.0,20.3
CM00006_202207020540_36.jpg,2022-07-02 07:30:00,193.0,17.9
CM00006_202207151950_36.jpg,2022-07-15 21:30:00,0.0,18.5
CM00006_202207151920_36.jpg,2022-07-15 21:00:00,0.0,18.6
CM00006_202207090100_36.jpg,2022-07-09 03:00:00,0.0,11.3
CM00006_202206270820_36.jpg,2022-06-27 10:00:00,790.0,28.7
CM00006_202207090740_36.jpg,2022-07-09 09:30:00,761.0,21.2
CM00006_202206282020_36.jpg,2022-06-28 22:00:00,0.0,22.9
CM00006_202206242100_36.jpg,2022-06-24 23:00:00,0.0,21.3
CM00006_202207130350_36.jpg,2022-07-13 05:30:00,48.0,13.2
CM00006_202207121800_36.jpg,2022-07-12 20:00:00,4.0,16.5
CM00006_202207062320_36.jpg,2022-07-07 01:00:00,0.0,18.0
CM00006_202207101410_36.jpg,2022-07-10 16:00:00,643.0,22.4
CM00006_202206241600_36.jpg,2022-06-24 18:00:00,306.0,22.7
CM00006_202207132210_36.jpg,2022-07-14 00:00:00,0.0,16.4
CM00006_202207091050_36.jpg,2022-07-09 12:30:00,794.0,23.2
CM00006_202207032100_36.jpg,2022-07-03 23:00:00,0.0,19.8
CM00006_202207100210_36.jpg,2022-07-10 04:00:00,0.0,15.9
CM00006_202207131710_36.jpg,2022-07-13 19:00:00,111.0,27.3
CM00006_202207161250_36.jpg,2022-07-16 14:30:00,810.0,27.5
CM00006_202207041140_36.jpg,2022-07-04 13:30:00,757.0,30.1
CM00006_202207172030_36.jpg,2022-07-17 22:30:00,0.0,16.7
CM00006_202207120820_36.jpg,2022-07-12 10:00:00,538.0,21.3
CM00006_202207150020_36.jpg,2022-07-15 02:00:00,0.0,15.0
CM00006_202207131120_36.jpg,2022-07-13 13:00:00,939.0,26.5
CM00006_202207020830_36.jpg,2022-07-02 10:30:00,874.0,22.1
CM00006_202207151520_36.jpg,2022-07-15 17:00:00,132.8,22.5
CM00006_202206260620_36.jpg,2022-06-26 08:00:00,524.0,22.6
CM00006_202207171420_36.jpg,2022-07-17 16:00:00,620.0,26.4
CM00006_202206281350_36.jpg,2022-06-28 15:30:00,570.0,29.7
CM00006_202207090920_36.jpg,2022-07-09 11:00:00,890.0,22.8
CM00006_202207161510_36.jpg,2022-07-16 17:00:00,439.0,28.1
CM00006_202207032200_36.jpg,2022-07-04 00:00:00,0.0,19.4
CM00006_202207100620_36.jpg,2022-07-10 08:00:00,64.0,17.2
CM00006_202207101700_36.jpg,2022-07-10 19:00:00,38.0,19.9
CM00006_202206230120_36.jpg,2022-06-23 03:00:00,0.0,18.9
CM00006_202206230350_36.jpg,2022-06-23 05:30:00,18.0,18.8
CM00006_202207051030_36.jpg,2022-07-05 12:30:00,841.0,25.3
CM00006_202206220500_36.jpg,2022-06-22 07:00:00,143.0,18.3
CM00006_202207080550_36.jpg,2022-07-08 07:30:00,159.0,16.8
CM00006_202207081910_36.jpg,2022-07-08 21:00:00,0.0,16.7
CM00006_202206201400_36.jpg,2022-06-20 16:00:00,575.7,32.2
CM00006_202207020820_36.jpg,2022-07-02 10:00:00,808.0,21.6
CM00006_202207031330_36.jpg,2022-07-03 15:30:00,713.0,30.9
CM00006_202207011140_36.jpg,2022-07-01 13:30:00,892.0,33.3
CM00006_202207171450_36.jpg,2022-07-17 16:30:00,542.0,26.6
CM00006_202206280050_36.jpg,2022-06-28 02:30:00,0.0,19.9
CM00006_202207052050_36.jpg,2022-07-05 22:30:00,0.0,18.5
CM00006_202206240020_36.jpg,2022-06-24 02:00:00,0.0,19.6
CM00006_202207132050_36.jpg,2022-07-13 22:30:00,0.0,19.7
CM00006_202206240040_36.jpg,2022-06-24 02:30:00,0.0,19.4
CM00006_202207010040_36.jpg,2022-07-01 02:30:00,0.0,19.2
CM00006_202207141530_36.jpg,2022-07-14 17:30:00,322.0,30.7
CM00006_202207051900_36.jpg,2022-07-05 21:00:00,0.0,21.2
CM00006_202207112100_36.jpg,2022-07-11 23:00:00,0.0,16.1
CM00006_202206200010_36.jpg,2022-06-20 02:00:00,0.0,16.6
CM00006_202207101940_36.jpg,2022-07-10 21:30:00,0.0,17.3
CM00006_202207010910_36.jpg,2022-07-01 11:00:00,899.0,31.4
CM00006_202206252330_36.jpg,2022-06-26 01:30:00,0.0,17.8
CM00006_202207031640_36.jpg,2022-07-03 18:30:00,197.0,30.5
CM00006_202207171920_36.jpg,2022-07-17 21:00:00,0.0,18.9
CM00006_202207020010_36.jpg,2022-07-02 02:00:00,0.0,19.3
CM00006_202206281030_36.jpg,2022-06-28 12:30:00,884.0,29.1
CM00006_202207132250_36.jpg,2022-07-14 00:30:00,0.0,15.9
CM00006_202206261520_36.jpg,2022-06-26 17:00:00,452.0,29.8
CM00006_202207051430_36.jpg,2022-07-05 16:30:00,469.0,26.1
CM00006_202207142300_36.jpg,2022-07-15 01:00:00,0.0,16.0
CM00006_202207160750_36.jpg,2022-07-16 09:30:00,480.0,21.8
CM00006_202206210750_36.jpg,2022-06-21 09:30:00,219.1,19.8
CM00006_202206290100_36.jpg,2022-06-29 03:00:00,0.0,19.8
CM00006_202207060350_36.jpg,2022-07-06 05:30:00,98.0,16.3
CM00006_202207110530_36.jpg,2022-07-11 07:30:00,179.0,16.5
CM00006_202206270030_36.jpg,2022-06-27 02:30:00,0.0,18.5
CM00006_202207101810_36.jpg,2022-07-10 20:00:00,2.0,18.3
CM00006_202207061710_36.jpg,2022-07-06 19:00:00,70.0,23.7
CM00006_202207111100_36.jpg,2022-07-11 13:00:00,693.0,21.2
CM00006_202206230130_36.jpg,2022-06-23 03:30:00,0.0,18.7
CM00006_202207120020_36.jpg,2022-07-12 02:00:00,0.0,15.8
CM00006_202206240330_36.jpg,2022-06-24 05:30:00,53.0,18.6
CM00006_202207131230_36.jpg,2022-07-13 14:30:00,832.0,28.2
CM00006_202207042040_36.jpg,2022-07-04 22:30:00,0.0,20.0
CM00006_202207041600_36.jpg,2022-07-04 18:00:00,102.0,29.2
CM00006_202207060220_36.jpg,2022-07-06 04:00:00,0.0,15.6
CM00006_202207021940_36.jpg,2022-07-02 21:30:00,0.0,19.1
CM00006_202207061750_36.jpg,2022-07-06 19:30:00,24.0,22.7
CM00006_202206212000_36.jpg,2022-06-21 22:00:00,0.0,17.2
CM00006_202207062240_36.jpg,2022-07-07 00:30:00,0.0,17.9
CM00006_202207090150_36.jpg,2022-07-09 03:30:00,0.0,11.1
CM00006_202207032350_36.jpg,2022-07-04 01:30:00,0.0,17.7
CM00006_202206200330_36.jpg,2022-06-20 05:30:00,105.0,17.1
CM00006_202207081220_36.jpg,2022-07-08 14:00:00,596.0,22.1
CM00006_202207080950_36.jpg,2022-07-08 11:30:00,412.0,21.0
CM00006_202207160450_36.jpg,2022-07-16 06:30:00,95.0,17.5
CM00006_202207142210_36.jpg,2022-07-15 00:00:00,0.0,17.7
CM00006_202207101240_36.jpg,2022-07-10 14:30:00,918.0,24.6
CM00006_202206210140_36.jpg,2022-06-21 03:30:00,0.0,16.1
CM00006_202207101750_36.jpg,2022-07-10 19:30:00,14.0,19.1
CM00006_202207012210_36.jpg,2022-07-02 00:00:00,0.0,21.3
CM00006_202207121350_36.jpg,2022-07-12 15:30:00,542.0,23.8
CM00006_202207170330_36.jpg,2022-07-17 05:30:00,50.0,17.7
CM00006_202207101530_36.jpg,2022-07-10 17:30:00,351.0,22.2
CM00006_202207112020_36.jpg,2022-07-11 22:00:00,0.0,15.5
CM00006_202207150540_36.jpg,2022-07-15 07:30:00,309.0,21.4
CM00006_202207080240_36.jpg,2022-07-08 04:30:00,0.0,14.9
CM00006_202207051510_36.jpg,2022-07-05 17:00:00,462.0,26.7
CM00006_202207042210_36.jpg,2022-07-05 00:00:00,0.0,18.7
CM00006_202206201740_36.jpg,2022-06-20 19:30:00,20.0,26.1
CM00006_202207010230_36.jpg,2022-07-01 04:30:00,7.0,17.9
CM00006_202207030610_36.jpg,2022-07-03 08:00:00,508.0,22.3
CM00006_202206241720_36.jpg,2022-06-24 19:00:00,98.0,22.3
CM00006_202206210730_36.jpg,2022-06-21 09:30:00,219.1,19.8
CM00006_202206280500_36.jpg,2022-06-28 07:00:00,345.0,26.0
CM00006_202207010310_36.jpg,2022-07-01 05:00:00,49.0,19.0
CM00006_202206230420_36.jpg,2022-06-23 06:00:00,48.0,19.0
CM00006_202207120200_36.jpg,2022-07-12 04:00:00,0.0,15.4
CM00006_202206230030_36.jpg,2022-06-23 02:30:00,0.0,18.8
CM00006_202206280040_36.jpg,2022-06-28 02:30:00,0.0,19.9
CM00006_202206220530_36.jpg,2022-06-22 07:30:00,271.0,19.2
CM00006_202207110430_36.jpg,2022-07-11 06:30:00,276.0,16.1
CM00006_202207052240_36.jpg,2022-07-06 00:30:00,0.0,16.3
CM00006_202207041100_36.jpg,2022-07-04 13:00:00,643.0,30.4
CM00006_202206262340_36.jpg,2022-06-27 01:30:00,0.0,19.1
CM00006_202207041120_36.jpg,2022-07-04 13:00:00,643.0,30.4
CM00006_202207122020_36.jpg,2022-07-12 22:00:00,0.0,14.3
CM00006_202207091940_36.jpg,2022-07-09 21:30:00,0.0,17.4
CM00006_202207142240_36.jpg,2022-07-15 00:30:00,0.0,17.6
CM00006_202207081930_36.jpg,2022-07-08 21:30:00,0.0,16.8
CM00006_202206250310_36.jpg,2022-06-25 05:00:00,39.0,18.8
CM00006_202207151730_36.jpg,2022-07-15 19:30:00,25.0,19.8
CM00006_202206250710_36.jpg,2022-06-25 09:00:00,705.0,24.0
CM00006_202207090130_36.jpg,2022-07-09 03:30:00,0.0,11.1
CM00006_202207111920_36.jpg,2022-07-11 21:00:00,0.0,15.5
CM00006_202206261310_36.jpg,2022-06-26 15:00:00,671.0,29.7
CM00006_202207021820_36.jpg,2022-07-02 20:00:00,7.0,23.9
CM00006_202207141500_36.jpg,2022-07-14 17:00:00,381.0,31.2
CM00006_202206241530_36.jpg,2022-06-24 17:30:00,133.0,22.3
CM00006_202207130800_36.jpg,2022-07-13 10:00:00,813.0,24.1
CM00006_202206291330_36.jpg,2022-06-29 15:30:00,715.0,33.5
CM00006_202206221240_36.jpg,2022-06-22 14:30:00,219.0,23.7
CM00006_202207070340_36.jpg,2022-07-07 05:30:00,28.0,17.6
CM00006_202207051840_36.jpg,2022-07-05 20:30:00,0.0,21.9
CM00006_202206302040_36.jpg,2022-06-30 22:30:00,0.0,24.0
CM00006_202206271630_36.jpg,2022-06-27 18:30:00,161.0,30.7
CM00006_202206201200_36.jpg,2022-06-20 14:00:00,811.6,31.6
CM00006_202206231640_36.jpg,2022-06-23 18:30:00,94.0,23.2
CM00006_202206230710_36.jpg,2022-06-23 09:00:00,441.0,21.9
CM00006_202207140640_36.jpg,2022-07-14 08:30:00,583.0,24.1
CM00006_202207100520_36.jpg,2022-07-10 07:00:00,138.0,17.2
CM00006_202206231550_36.jpg,2022-06-23 17:30:00,89.0,23.4
CM00006_202207031130_36.jpg,2022-07-03 13:30:00,914.0,30.2
CM00006_202207030620_36.jpg,2022-07-03 08:00:00,508.0,22.3
CM00006_202207161830_36.jpg,2022-07-16 20:30:00,0.0,21.9
CM00006_202207010850_36.jpg,2022-07-01 10:30:00,864.0,30.5
CM00006_202207042230_36.jpg,2022-07-05 00:30:00,0.0,18.9
CM00006_202207081050_36.jpg,2022-07-08 12:30:00,395.0,21.9
CM00006_202207131200_36.jpg,2022-07-13 14:00:00,882.0,27.6
CM00006_202207131910_36.jpg,2022-07-13 21:00:00,0.0,23.1
CM00006_202207140600_36.jpg,2022-07-14 08:00:00,389.0,22.8
CM00006_202207161200_36.jpg,2022-07-16 14:00:00,864.0,27.2
CM00006_202207161810_36.jpg,2022-07-16 20:00:00,3.0,21.8
CM00006_202207080440_36.jpg,2022-07-08 06:30:00,80.0,15.5
CM00006_202206251700_36.jpg,2022-06-25 19:00:00,140.0,25.9
CM00006_202207080820_36.jpg,2022-07-08 10:00:00,612.0,20.6
CM00006_202206262220_36.jpg,2022-06-27 00:00:00,0.0,20.2
CM00006_202206241730_36.jpg,2022-06-24 19:30:00,48.0,22.0
CM00006_202207101550_36.jpg,2022-07-10 17:30:00,351.0,22.2
CM00006_202207030000_36.jpg,2022-07-03 02:00:00,0.0,15.8
CM00006_202207101540_36.jpg,2022-07-10 17:30:00,351.0,22.2
CM00006_202207160320_36.jpg,2022-07-16 05:00:00,15.0,16.6
CM00006_202207051240_36.jpg,2022-07-05 14:30:00,782.0,26.0
CM00006_202206230900_36.jpg,2022-06-23 11:00:00,750.0,23.9
CM00006_202207051120_36.jpg,2022-07-05 13:00:00,737.0,25.5
CM00006_202206300420_36.jpg,2022-06-30 06:00:00,91.0,22.3
CM00006_202206261040_36.jpg,2022-06-26 12:30:00,961.0,28.3
CM00006_202207100510_36.jpg,2022-07-10 07:00:00,138.0,17.2
CM00006_202207020530_36.jpg,2022-07-02 07:30:00,193.0,17.9
CM00006_202207070730_36.jpg,2022-07-07 09:30:00,606.0,23.0
CM00006_202207061120_36.jpg,2022-07-06 13:00:00,942.0,27.9
CM00006_202207012230_36.jpg,2022-07-02 00:30:00,0.0,20.7
CM00006_202206270210_36.jpg,2022-06-27 04:00:00,0.0,17.5
CM00006_202207070050_36.jpg,2022-07-07 02:30:00,0.0,18.1
CM00006_202207142030_36.jpg,2022-07-14 22:30:00,0.0,22.4
CM00006_202207092310_36.jpg,2022-07-10 01:00:00,0.0,16.9
CM00006_202207060740_36.jpg,2022-07-06 09:30:00,749.0,24.3
CM00006_202207090830_36.jpg,2022-07-09 10:30:00,870.0,22.1
CM00006_202207181310_36.jpg,2022-07-18 15:00:00,765.0,28.5
CM00006_202206212050_36.jpg,2022-06-21 22:30:00,0.0,17.1
CM00006_202206230740_36.jpg,2022-06-23 09:30:00,389.0,22.5
CM00006_202207171230_36.jpg,2022-07-17 14:30:00,745.0,25.7
CM00006_202207011030_36.jpg,2022-07-01 12:30:00,931.0,32.2
CM00006_202207051610_36.jpg,2022-07-05 18:00:00,271.0,26.5
CM00006_202207030010_36.jpg,2022-07-03 02:00:00,0.0,15.8
CM00006_202206300030_36.jpg,2022-06-30 02:30:00,0.0,21.1
CM00006_202207091650_36.jpg,2022-07-09 18:30:00,206.0,24.3
CM00006_202206251020_36.jpg,2022-06-25 12:00:00,599.0,24.9
CM00006_202207151650_36.jpg,2022-07-15 18:30:00,80.0,20.9
CM00006_202207121730_36.jpg,2022-07-12 19:30:00,31.0,17.5
CM00006_202207111040_36.jpg,2022-07-11 12:30:00,827.0,20.9
CM00006_202206240430_36.jpg,2022-06-24 06:30:00,177.0,19.4
CM00006_202207060610_36.jpg,2022-07-06 08:00:00,528.0,21.2
CM00006_202207040620_36.jpg,2022-07-04 08:00:00,517.0,25.6
CM00006_202206230450_36.jpg,2022-06-23 06:30:00,87.0,19.5
CM00006_202207111330_36.jpg,2022-07-11 15:30:00,238.0,21.4
CM00006_202207080110_36.jpg,2022-07-08 03:00:00,0.0,14.7
CM00006_202207131430_36.jpg,2022-07-13 16:30:00,546.0,28.7
CM00006_202207060720_36.jpg,2022-07-06 09:00:00,678.0,23.4
CM00006_202207071230_36.jpg,2022-07-07 14:30:00,42.0,17.6
CM00006_202207030150_36.jpg,2022-07-03 03:30:00,0.0,15.4
CM00006_202206231740_36.jpg,2022-06-23 19:30:00,41.0,21.7
CM00006_202207021720_36.jpg,2022-07-02 19:00:00,124.0,26.2
CM00006_202207040800_36.jpg,2022-07-04 10:00:00,807.0,30.0
CM00006_202206240900_36.jpg,2022-06-24 11:00:00,792.0,25.9
CM00006_202206281340_36.jpg,2022-06-28 15:30:00,570.0,29.7
CM00006_202207050710_36.jpg,2022-07-05 09:00:00,50.0,19.0
CM00006_202207060150_36.jpg,2022-07-06 03:30:00,0.0,15.6
CM00006_202207011650_36.jpg,2022-07-01 18:30:00,50.0,29.2
CM00006_202206211600_36.jpg,2022-06-21 18:00:00,53.0,18.8
CM00006_202207180030_36.jpg,2022-07-18 02:30:00,0.0,13.7
CM00006_202207181240_36.jpg,2022-07-18 14:30:00,819.0,28.5
CM00006_202206221100_36.jpg,2022-06-22 13:00:00,453.0,23.1
CM00006_202207170030_36.jpg,2022-07-17 02:30:00,0.0,17.7
CM00006_202206292330_36.jpg,2022-06-30 01:30:00,0.0,21.6
CM00006_202206240140_36.jpg,2022-06-24 03:30:00,0.0,19.5
CM00006_202207170910_36.jpg,2022-07-17 11:00:00,828.0,23.3
CM00006_202207030510_36.jpg,2022-07-03 07:00:00,347.0,20.5
CM00006_202206280650_36.jpg,2022-06-28 08:30:00,496.0,26.0
CM00006_202207031520_36.jpg,2022-07-03 17:00:00,467.0,31.2
CM00006_202206212100_36.jpg,2022-06-21 23:00:00,0.0,17.5
CM00006_202206200440_36.jpg,2022-06-20 06:30:00,267.0,20.8
CM00006_202207161740_36.jpg,2022-07-16 19:30:00,16.0,23.0
CM00006_202207180620_36.jpg,2022-07-18 08:00:00,491.0,20.7
CM00006_202206271150_36.jpg,2022-06-27 13:30:00,868.0,32.5
CM00006_202207020930_36.jpg,2022-07-02 11:30:00,917.0,23.3
CM00006_202207182100_36.jpg,2022-07-18 23:00:00,0.0,17.1
CM00006_202207121050_36.jpg,2022-07-12 12:30:00,372.0,23.1
CM00006_202207010140_36.jpg,2022-07-01 03:30:00,0.0,18.3
CM00006_202206260310_36.jpg,2022-06-26 05:00:00,42.0,16.6
CM00006_202207020810_36.jpg,2022-07-02 10:00:00,808.0,21.6
CM00006_202207022210_36.jpg,2022-07-03 00:00:00,0.0,17.2
CM00006_202207082340_36.jpg,2022-07-09 01:30:00,0.0,12.2
CM00006_202206301750_36.jpg,2022-06-30 19:30:00,43.0,29.3
CM00006_202207142310_36.jpg,2022-07-15 01:00:00,0.0,16.0
CM00006_202207052000_36.jpg,2022-07-05 22:00:00,0.0,19.2
CM00006_202207121040_36.jpg,2022-07-12 12:30:00,372.0,23.1
CM00006_202206301620_36.jpg,2022-06-30 18:00:00,263.0,30.9
CM00006_202206302230_36.jpg,2022-07-01 00:30:00,0.0,21.6
CM00006_202207141930_36.jpg,2022-07-14 21:30:00,0.0,23.7
CM00006_202206220200_36.jpg,2022-06-22 04:00:00,0.0,16.5
CM00006_202207010940_36.jpg,2022-07-01 11:30:00,924.0,31.5
CM00006_202207102320_36.jpg,2022-07-11 01:00:00,0.0,11.9
CM00006_202206261600_36.jpg,2022-06-26 18:00:00,269.0,29.4
CM00006_202207061730_36.jpg,2022-07-06 19:30:00,24.0,22.7
CM00006_202207130120_36.jpg,2022-07-13 03:00:00,0.0,12.9
CM00006_202207011920_36.jpg,2022-07-01 21:00:00,0.0,25.3
CM00006_202207152350_36.jpg,2022-07-16 01:30:00,0.0,17.3
CM00006_202206201950_36.jpg,2022-06-20 21:30:00,0.0,19.0
CM00006_202206211800_36.jpg,2022-06-21 20:00:00,8.0,18.5
CM00006_202207150440_36.jpg,2022-07-15 06:30:00,151.0,21.2
CM00006_202207041720_36.jpg,2022-07-04 19:00:00,42.0,27.4
CM00006_202207170110_36.jpg,2022-07-17 03:00:00,0.0,17.4
CM00006_202207180550_36.jpg,2022-07-18 07:30:00,364.0,19.6
CM00006_202206220140_36.jpg,2022-06-22 03:30:00,0.0,17.1
CM00006_202207170320_36.jpg,2022-07-17 05:00:00,18.0,18.0
CM00006_202207080230_36.jpg,2022-07-08 04:30:00,0.0,14.9
CM00006_202206221910_36.jpg,2022-06-22 21:00:00,0.0,19.3
CM00006_202207181810_36.jpg,2022-07-18 20:00:00,4.0,22.5
CM00006_202206221310_36.jpg,2022-06-22 15:00:00,153.0,23.4
CM00006_202206231000_36.jpg,2022-06-23 12:00:00,912.0,24.7
CM00006_202207061800_36.jpg,2022-07-06 20:00:00,4.0,23.2
CM00006_202207161500_36.jpg,2022-07-16 17:00:00,439.0,28.1
CM00006_202207071440_36.jpg,2022-07-07 16:30:00,17.0,16.7
CM00006_202207041050_36.jpg,2022-07-04 12:30:00,191.0,28.5
CM00006_202207110610_36.jpg,2022-07-11 08:00:00,201.0,16.8
CM00006_202206262150_36.jpg,2022-06-26 23:30:00,0.0,20.5
CM00006_202206260450_36.jpg,2022-06-26 06:30:00,257.0,19.2
CM00006_202206290450_36.jpg,2022-06-29 06:30:00,223.0,23.4
CM00006_202207031450_36.jpg,2022-07-03 16:30:00,550.0,31.0
CM00006_202206260610_36.jpg,2022-06-26 08:00:00,524.0,22.6
CM00006_202207012300_36.jpg,2022-07-02 01:00:00,0.0,20.6
CM00006_202207032230_36.jpg,2022-07-04 00:30:00,0.0,19.2
CM00006_202207161100_36.jpg,2022-07-16 13:00:00,944.0,26.7
CM00006_202207041730_36.jpg,2022-07-04 19:30:00,18.0,26.8
CM00006_202207091720_36.jpg,2022-07-09 19:00:00,122.0,23.6
CM00006_202207011730_36.jpg,2022-07-01 19:30:00,34.0,28.6
CM00006_202207020020_36.jpg,2022-07-02 02:00:00,0.0,19.3
CM00006_202207111700_36.jpg,2022-07-11 19:00:00,92.0,21.0
CM00006_202207140010_36.jpg,2022-07-14 02:00:00,0.0,14.4
CM00006_202207081000_36.jpg,2022-07-08 12:00:00,264.0,21.0
CM00006_202207121640_36.jpg,2022-07-12 18:30:00,122.0,19.7
CM00006_202206240600_36.jpg,2022-06-24 08:00:00,405.0,22.7
CM00006_202207010820_36.jpg,2022-07-01 10:00:00,815.0,29.9
CM00006_202207070510_36.jpg,2022-07-07 07:00:00,160.0,19.0
CM00006_202206221750_36.jpg,2022-06-22 19:30:00,21.0,21.3
CM00006_202207071530_36.jpg,2022-07-07 17:30:00,9.0,16.3
CM00006_202207180530_36.jpg,2022-07-18 07:30:00,364.0,19.6
CM00006_202206260330_36.jpg,2022-06-26 05:30:00,100.0,17.1
CM00006_202207012150_36.jpg,2022-07-01 23:30:00,0.0,21.4
CM00006_202207061350_36.jpg,2022-07-06 15:30:00,615.0,27.9
CM00006_202207161220_36.jpg,2022-07-16 14:00:00,864.0,27.2
CM00006_202207160840_36.jpg,2022-07-16 10:30:00,654.0,23.4
CM00006_202207182300_36.jpg,2022-07-19 01:00:00,0.0,14.8
CM00006_202206292030_36.jpg,2022-06-29 22:30:00,0.0,23.9
CM00006_202207120920_36.jpg,2022-07-12 11:00:00,818.0,22.8
CM00006_202206220330_36.jpg,2022-06-22 05:30:00,48.0,16.8
